    2.2500      25032.0
    6.7500      25009.0
   11.2500      25214.0
   15.7500      25136.0
   20.2500      25039.0
   24.7500      25077.0
   29.2500      25284.0
   33.7500      24927.0
   38.2500      24997.0
   42.7500      25119.0
   47.2500      25020.0
   51.7500      24944.0
   56.2500      24774.0
   60.7500      24970.0
   65.2500      24949.0
   69.7500      24908.0
   74.2500      24958.0
   78.7500      25073.0
   83.2500      25052.0
   87.7500      24953.0
   92.2500      25040.0
   96.7500      25150.0
  101.2500      25099.0
  105.7500      25029.0
  110.2500      24801.0
  114.7500      24933.0
  119.2500      25175.0
  123.7500      25056.0
  128.2500      25004.0
  132.7500      24842.0
  137.2500      25051.0
  141.7500      25134.0
  146.2500      24789.0
  150.7500      25008.0
  155.2500      25194.0
  159.7500      25176.0
  164.2500      24998.0
  168.7500      25045.0
  173.2500      24873.0
  177.7500      24888.0
  182.2500      25134.0
  186.7500      24941.0
  191.2500      25144.0
  195.7500      25039.0
  200.2500      24720.0
  204.7500      24840.0
  209.2500      25276.0
  213.7500      24950.0
  218.2500      24808.0
  222.7500      25197.0
  227.2500      24995.0
  231.7500      25062.0
  236.2500      24883.0
  240.7500      25080.0
  245.2500      25100.0
  249.7500      24993.0
  254.2500      24764.0
  258.7500      25510.0
  263.2500      24964.0
  267.7500      25090.0
  272.2500      25048.0
  276.7500      24889.0
  281.2500      24865.0
  285.7500      25164.0
  290.2500      25116.0
  294.7500      24925.0
  299.2500      24724.0
  303.7500      24883.0
  308.2500      24736.0
  312.7500      25069.0
  317.2500      24739.0
  321.7500      24934.0
  326.2500      25010.0
  330.7500      25146.0
  335.2500      24965.0
  339.7500      24871.0
  344.2500      25225.0
  348.7500      24905.0
  353.2500      24818.0
  357.7500      24758.0
