    2.2500      24988.0
    6.7500      24961.0
   11.2500      24748.0
   15.7500      24670.0
   20.2500      25024.0
   24.7500      24917.0
   29.2500      25092.0
   33.7500      25202.0
   38.2500      25009.0
   42.7500      24539.0
   47.2500      25037.0
   51.7500      24859.0
   56.2500      25088.0
   60.7500      24964.0
   65.2500      25043.0
   69.7500      24927.0
   74.2500      24988.0
   78.7500      24865.0
   83.2500      24894.0
   87.7500      24830.0
   92.2500      24833.0
   96.7500      25117.0
  101.2500      25158.0
  105.7500      25227.0
  110.2500      25031.0
  114.7500      25056.0
  119.2500      24872.0
  123.7500      25218.0
  128.2500      25142.0
  132.7500      24897.0
  137.2500      25201.0
  141.7500      25217.0
  146.2500      25028.0
  150.7500      25141.0
  155.2500      24972.0
  159.7500      25194.0
  164.2500      25064.0
  168.7500      25224.0
  173.2500      24853.0
  177.7500      25007.0
  182.2500      25372.0
  186.7500      25253.0
  191.2500      24944.0
  195.7500      24926.0
  200.2500      25051.0
  204.7500      25139.0
  209.2500      25367.0
  213.7500      24906.0
  218.2500      25008.0
  222.7500      25076.0
  227.2500      24834.0
  231.7500      24999.0
  236.2500      25133.0
  240.7500      24665.0
  245.2500      25081.0
  249.7500      24950.0
  254.2500      24844.0
  258.7500      24871.0
  263.2500      25072.0
  267.7500      24896.0
  272.2500      25266.0
  276.7500      25105.0
  281.2500      24701.0
  285.7500      24720.0
  290.2500      24823.0
  294.7500      25071.0
  299.2500      25010.0
  303.7500      25024.0
  308.2500      25006.0
  312.7500      24906.0
  317.2500      24928.0
  321.7500      25101.0
  326.2500      24776.0
  330.7500      25054.0
  335.2500      25188.0
  339.7500      24843.0
  344.2500      24990.0
  348.7500      24956.0
  353.2500      25122.0
  357.7500      24926.0
