    2.2500       8802.0
    6.7500       8891.0
   11.2500       9647.0
   15.7500      10380.0
   20.2500      11648.0
   24.7500      13013.0
   29.2500      14790.0
   33.7500      17106.0
   38.2500      19621.0
   42.7500      22534.0
   47.2500      25631.0
   51.7500      28556.0
   56.2500      31474.0
   60.7500      34198.0
   65.2500      36663.0
   69.7500      38836.0
   74.2500      40388.0
   78.7500      41923.0
   83.2500      42742.0
   87.7500      43163.0
   92.2500      42965.0
   96.7500      42969.0
  101.2500      42058.0
  105.7500      40115.0
  110.2500      38635.0
  114.7500      36729.0
  119.2500      33893.0
  123.7500      31352.0
  128.2500      28721.0
  132.7500      25594.0
  137.2500      22356.0
  141.7500      19709.0
  146.2500      17078.0
  150.7500      14810.0
  155.2500      12948.0
  159.7500      11750.0
  164.2500      10601.0
  168.7500       9571.0
  173.2500       9024.0
  177.7500       8817.0
  182.2500       8776.0
  186.7500       8919.0
  191.2500       9683.0
  195.7500      10478.0
  200.2500      11436.0
  204.7500      13115.0
  209.2500      14946.0
  213.7500      17035.0
  218.2500      19580.0
  222.7500      22587.0
  227.2500      25809.0
  231.7500      28803.0
  236.2500      31347.0
  240.7500      33985.0
  245.2500      36565.0
  249.7500      38998.0
  254.2500      40838.0
  258.7500      41908.0
  263.2500      42637.0
  267.7500      43221.0
  272.2500      43277.0
  276.7500      42598.0
  281.2500      41996.0
  285.7500      40593.0
  290.2500      38416.0
  294.7500      36491.0
  299.2500      33992.0
  303.7500      31587.0
  308.2500      28509.0
  312.7500      25667.0
  317.2500      22468.0
  321.7500      19666.0
  326.2500      17034.0
  330.7500      14748.0
  335.2500      13022.0
  339.7500      11387.0
  344.2500      10608.0
  348.7500       9692.0
  353.2500       9063.0
  357.7500       8819.0
